projectId,userId,time,x,y,z
SCAI-ECG-BP,user_sensei_223,1668437818.682,-466,1475,964
SCAI-ECG-BP,user_sensei_223,1668437818.882,-412,1843,867
SCAI-ECG-BP,user_sensei_223,1668437819.082,-436,1971,758
SCAI-ECG-BP,user_sensei_223,1668437819.282,-618,1881,588
SCAI-ECG-BP,user_sensei_223,1668437819.482,-445,2023,514
SCAI-ECG-BP,user_sensei_223,1668437819.682,-485,1850,495
SCAI-ECG-BP,user_sensei_223,1668437819.882,-574,1891,412
SCAI-ECG-BP,user_sensei_223,1668437820.082,-291,1959,520
SCAI-ECG-BP,user_sensei_223,1668437820.282,-114,1885,561
SCAI-ECG-BP,user_sensei_223,1668437820.482,-165,1983,549
SCAI-ECG-BP,user_sensei_223,1668437820.682,34,2010,390
SCAI-ECG-BP,user_sensei_223,1668437820.882,145,1901,423
SCAI-ECG-BP,user_sensei_223,1668437821.082,61,2005,309
SCAI-ECG-BP,user_sensei_223,1668437821.282,61,2008,437
SCAI-ECG-BP,user_sensei_223,1668437821.482,-109,2001,631
SCAI-ECG-BP,user_sensei_223,1668437821.682,-517,1902,828
SCAI-ECG-BP,user_sensei_223,1668437821.882,-533,1956,826
SCAI-ECG-BP,user_sensei_223,1668437822.082,-641,1800,807
SCAI-ECG-BP,user_sensei_223,1668437822.282,-568,1829,859
SCAI-ECG-BP,user_sensei_223,1668437822.482,-581,1698,901
SCAI-ECG-BP,user_sensei_223,1668437822.682,-597,1735,1003
SCAI-ECG-BP,user_sensei_223,1668437822.882,-415,1725,952
SCAI-ECG-BP,user_sensei_223,1668437823.082,-469,1702,946
SCAI-ECG-BP,user_sensei_223,1668437823.282,-453,1797,1005
SCAI-ECG-BP,user_sensei_223,1668437823.482,-432,1784,962
SCAI-ECG-BP,user_sensei_223,1668437823.682,-450,1718,1006
SCAI-ECG-BP,user_sensei_223,1668437823.882,-393,1741,982
SCAI-ECG-BP,user_sensei_223,1668437824.082,-418,1814,939
SCAI-ECG-BP,user_sensei_223,1668437824.282,-542,1699,928
SCAI-ECG-BP,user_sensei_223,1668437824.482,-562,1744,943
SCAI-ECG-BP,user_sensei_223,1668437824.682,-669,1694,917
SCAI-ECG-BP,user_sensei_223,1668437824.882,-622,1768,852
SCAI-ECG-BP,user_sensei_223,1668437825.082,-646,1781,870
SCAI-ECG-BP,user_sensei_223,1668437825.282,-393,1714,778
SCAI-ECG-BP,user_sensei_223,1668437825.482,-274,1821,704
SCAI-ECG-BP,user_sensei_223,1668437825.682,-141,1943,674
SCAI-ECG-BP,user_sensei_223,1668437825.882,-68,1982,722
SCAI-ECG-BP,user_sensei_223,1668437826.082,-147,1919,725
SCAI-ECG-BP,user_sensei_223,1668437826.282,-286,1930,720
SCAI-ECG-BP,user_sensei_223,1668437826.482,-304,1844,716
SCAI-ECG-BP,user_sensei_223,1668437826.682,-236,2027,613
SCAI-ECG-BP,user_sensei_223,1668437826.882,-487,1944,564
SCAI-ECG-BP,user_sensei_223,1668437827.082,-473,1876,605
SCAI-ECG-BP,user_sensei_223,1668437827.282,-461,1826,539
SCAI-ECG-BP,user_sensei_223,1668437827.482,-437,1949,586
SCAI-ECG-BP,user_sensei_223,1668437827.682,-296,1885,596
SCAI-ECG-BP,user_sensei_223,1668437827.882,-461,1881,610
SCAI-ECG-BP,user_sensei_223,1668437828.082,-397,1913,617
SCAI-ECG-BP,user_sensei_223,1668437828.282,-418,1901,595
SCAI-ECG-BP,user_sensei_223,1668437828.482,-433,1909,603
SCAI-ECG-BP,user_sensei_223,1668437828.682,-408,1904,572
SCAI-ECG-BP,user_sensei_223,1668437828.882,-417,1907,583
